date,portfolio_value,cash,positions,total_pnl
2025-01-02,100000.0,100000.0,0,0.0
2025-01-03,100000.0,100000.0,0,0.0
2025-01-06,100000.0,100000.0,0,0.0
2025-01-07,100000.0,100000.0,0,0.0
2025-01-08,100000.0,100000.0,0,0.0
2025-01-10,100000.0,100000.0,0,0.0
2025-01-13,100000.0,100000.0,0,0.0
2025-01-14,104958.86,84005.59,4,0.0
2025-01-15,105503.62,84005.59,4,0.0
2025-01-16,105702.6,84005.59,4,0.0
2025-01-17,106071.49,84005.59,4,0.0
2025-01-21,106384.18,84005.59,4,0.0
2025-01-22,106870.97,84005.59,4,0.0
2025-01-23,107267.41,84005.59,4,0.0
2025-01-24,107104.13,61674.92,7,0.0
2025-01-27,102593.32,61674.92,7,0.0
2025-01-28,103621.49,61674.92,7,0.0
2025-01-29,103981.58,61674.92,7,0.0
2025-01-30,105218.31,61674.92,7,0.0
2025-01-31,104990.5,61674.92,7,0.0
2025-02-03,104945.93,61674.92,7,0.0
2025-02-04,106815.15,40870.87,10,-302.66
2025-02-05,106918.83,40870.87,10,-302.66
2025-02-06,107649.73,40870.87,10,-302.66
2025-02-07,106898.01,40870.87,10,-302.66
2025-02-10,107876.65,40870.87,10,-302.66
2025-02-11,107522.1,40870.87,10,-302.66
2025-02-12,107532.46,40870.87,10,-302.66
2025-02-13,102436.52,35641.51,9,-1233.35
2025-02-14,102583.14,35641.51,9,-1233.35
2025-02-18,102963.41,35641.51,9,-1233.35
2025-02-19,101864.09,35641.51,9,-1233.35
2025-02-20,100501.85,35641.51,9,-1233.35
2025-02-21,98636.62,35641.51,9,-1233.35
2025-02-24,96568.62,35641.51,9,-1233.35
2025-02-25,95877.06,35566.21,9,-1980.67
2025-02-26,96930.56,35566.21,9,-1980.67
2025-02-27,94849.1,35566.21,9,-1980.67
2025-02-28,95500.93,35566.21,9,-1980.67
2025-03-03,93901.73,35566.21,9,-1980.67
2025-03-04,93175.68,35566.21,9,-1980.67
2025-03-05,94339.83,35566.21,9,-1980.67
2025-03-06,97143.97,54654.9,8,-5204.71
2025-03-07,97275.94,54654.9,8,-5204.71
2025-03-10,94697.19,54654.9,8,-5204.71
2025-03-11,95196.31,54654.9,8,-5204.71
2025-03-12,95991.72,54654.9,8,-5204.71
2025-03-13,95167.56,54654.9,8,-5204.71
2025-03-14,96510.51,54654.9,8,-5204.71
2025-03-17,96445.19,68481.38,6,-6033.88
2025-03-18,96211.42,68481.38,6,-6033.88
2025-03-19,96516.38,68481.38,6,-6033.88
2025-03-20,96486.36,68481.38,6,-6033.88
2025-03-21,96573.55,68481.38,6,-6033.88
2025-03-24,97094.0,68481.38,6,-6033.88
2025-03-25,96703.39,68481.38,6,-6033.88
2025-03-26,95050.43,62575.79,7,-7433.6
2025-03-27,94347.23,62575.79,7,-7433.6
2025-03-28,93756.32,68489.74,6,-9404.8
